@relation 'KDDTrain20DOS'
@attribute 'duration' real
@attribute 'src_bytes' real
@attribute 'dst_bytes' real
@attribute 'land' {0,1}
@attribute 'wrong_fragment' real
@attribute 'urgent' real
@attribute 'hot' real
@attribute 'num_failed_logins' real
@attribute 'logged_in' {0,1}
@attribute 'num_compromised' real
@attribute 'root_shell' real
@attribute 'su_attempted' real
@attribute 'num_root' real
@attribute 'num_file_creations' real
@attribute 'num_shells' real
@attribute 'num_access_files' real
@attribute 'num_outbound_cmds' real
@attribute 'is_host_login' {0,1}
@attribute 'is_guest_login' {0,1}
@attribute 'count' real
@attribute 'srv_count' real
@attribute 'serror_rate' real
@attribute 'srv_serror_rate' real
@attribute 'rerror_rate' real
@attribute 'srv_rerror_rate' real
@attribute 'same_srv_rate' real
@attribute 'diff_srv_rate' real
@attribute 'srv_diff_host_rate' real	
@attribute 'dst_host_count' real
@attribute 'dst_host_srv_count' real
@attribute 'dst_host_same_srv_rate' real
@attribute 'dst_host_diff_srv_rate' real
@attribute 'dst_host_same_src_port_rate' real
@attribute 'dst_host_srv_diff_host_rate' real
@attribute 'dst_host_serror_rate' real
@attribute 'dst_host_srv_serror_rate' real
@attribute 'dst_host_rerror_rate' real
@attribute 'dst_host_srv_rerror_rate' real
@attribute 'protocol_type' {'1','2','3'}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,15,1,1,0,0,0.13,0.06,0,255,15,0.06,0.07,0,0,1,1,0,0,1,3,4,1
0,334,2840,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,255,1,0,0.12,0.02,0,0,0,0.01,1,25,2,0
1,752,345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,109,0.43,0.02,0,0,0,0,0,0,1,55,2,0
0,225,1675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,9,255,1,0,0.11,0.04,0,0,0,0,1,25,2,0
0,1256,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,173,0.68,0.02,0,0,0,0,0,0,1,55,2,0
2969,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.5,0.5,0,255,2,0.01,0.85,1,0,0,0,0,0,3,45,2,0
0,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,234,224,0.96,0.01,0,0,0,0,0,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,19,0,0,1,1,0.16,0.07,0,255,18,0.07,0.09,0,0,0,0,1,1,1,50,1,1
0,316,473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,209,934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,18,1,1,0,0,0.07,0.06,0,255,18,0.07,0.06,0,0,1,1,0,0,1,30,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,19,1,1,0,0,0.09,0.06,0,255,19,0.07,0.07,0,0,1,1,0,0,1,50,4,1
0,933,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,124,0.49,0.03,0,0,0.01,0.02,0,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,6,1,1,0,0,0.05,0.06,0,255,15,0.06,0.07,0,0,1,1,0,0,1,7,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,4,1,1,0,0,0.01,0.06,0,255,1,0,0.04,0,0,1,1,0,0,1,50,4,1
0,9311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,200,87,0.44,0.01,0.44,0,0,0.01,0,0,1,20,2,0
687,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.5,0.5,0,255,2,0.01,0.56,0.89,0,0,0,0,0,3,45,2,0
1,6,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.33,1,0,255,2,0.01,0.55,0,0,0,0,0,0,1,19,2,0
0,45,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,155,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,14,1,1,0,0,0.06,0.07,0,255,14,0.05,0.09,0,0,1,1,0,0,1,61,4,1
0,275,833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,162,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,861,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,11,239,0.64,0.18,0.09,0.02,0,0,0,0,1,55,2,0
0,375,3119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,1,0,0.38,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,210,274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,10,255,1,0,0.1,0.06,0,0,1,0.41,1,25,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,6,1,1,0,0,0.04,0.06,0,255,5,0.02,0.07,0,0,1,1,0,0,1,9,4,1
0,244,2211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,38,255,1,0,0.03,0.02,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,13,0,0,1,1,0.11,0.08,0,255,13,0.05,0.07,0,0,0,0,1,1,1,67,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1,1,1,0,0,0.01,0.07,0,255,1,0,0.05,0,0,1,1,0,0,1,31,4,1
0,350,937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,135,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
36,1463,4152,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,1,0.5,1,0.5,0,0,0,0,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,13,1,1,0,0,0.09,0.06,0,255,13,0.05,0.07,0,0,1,1,0,0,1,42,4,1
0,245,776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,1,0,0.06,42,255,1,0,0.02,0.02,0,0,0,0.02,1,25,2,0
0,186,12984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,93,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,210,1295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,1,0,0.19,34,218,1,0,0.03,0.02,0.03,0.01,0.38,0.27,1,25,2,0
0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,127,0.5,0.01,0.5,0,0,0,0,0,2,16,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4,1,1,0,0,0.02,0.06,0,255,18,0.07,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,16,1,1,0,0,0.13,0.06,0,255,12,0.05,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,2,1,1,0,0,0.01,0.07,0,255,4,0.02,0.07,0,0,1,1,0,0,1,50,4,1
1,1917,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,0.83,167,240,0.96,0.01,0.01,0.01,0,0,0,0,1,55,2,0
0,280,2446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,14,1,1,0,0,0.27,0.08,0,255,62,0.24,0.02,0.01,0,1,1,0,0,1,19,4,1
0,227,2047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0,0,1,25,2,0
0,231,2239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,43,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,218,0,0,0,0,1,0,0.01,255,208,0.82,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,6,1,1,0,0,0.02,0.06,0,255,5,0.02,0.06,0,0,1,1,0,0,1,25,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,3,1,1,0,0,0.04,0.07,0,255,3,0.01,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,8,1,1,0,0,0.03,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0,1,12,4,1
0,247,2495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,60,255,1,0,0.02,0.02,0,0,0,0,1,25,2,0
6,1493,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,132,145,0.32,0.05,0.01,0.01,0.02,0.01,0,0,1,55,7,0
0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,59,4,0.07,0.1,0.07,0,0,0,0,0,3,12,2,0
24,847,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,71,129,0.58,0.06,0.01,0.02,0,0.09,0,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,1,1,1,0,0,0,0.07,0,255,1,0,0.08,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,18,1,1,0,0,0.06,0.06,0,255,18,0.07,0.07,0,0,1,1,0,0,1,67,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,17,0,0,1,1,0.09,0.06,0,255,17,0.07,0.07,0,0,0,0,1,1,1,64,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,5,1,1,0,0,0.03,0.07,0,255,5,0.02,0.07,0,0,1,1,0,0,1,37,4,1
0,1153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,120,34,0.15,0.06,0.15,0.06,0,0,0,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,1,0.67,0,0,0.04,0.1,0.67,250,6,0.01,0.06,0,0.33,1,0.33,0,0,1,55,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,8,0,0,1,1,0.03,0.06,0,255,8,0.03,0.06,0,0,0,0,1,1,1,3,1,1
0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.22,0.41,0,0,0,0,0,3,45,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,21,255,1,0,0.05,0.17,0,0,1,0.98,1,25,1,0
0,142,27062,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0.08,1,0,0.31,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,7,1,1,0,0,0.03,0.07,0,255,8,0.03,0.07,0,0,1,1,0,0,1,61,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,0,0,1,1,0.06,0.09,0,255,4,0.02,0.07,0,0,0,0,1,1,1,42,1,1
0,227,1074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,138,255,1,0,0.01,0.05,0.01,0.01,0,0,1,25,2,0
0,297,7339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0.29,63,255,1,0,0.02,0.04,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,8,1,1,0,0,0.04,0.06,0,255,8,0.03,0.08,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,2,1,1,0,0,0.01,0.07,0,255,18,0.07,0.08,0,0,1,1,0,0,1,50,4,1
0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,452,0,0,0,0,1,0,0,49,49,1,0,1,0,0,0,0,0,2,16,2,1
0,1030,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,26,38,0.38,0.19,0.38,0.05,0,0,0,0,1,20,2,0
0,243,30881,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,296,495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,21,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,84,0.33,0.03,0.33,0,0,0,0,0,1,20,2,0
0,44,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,117,0,0,0,0,1,0,0.03,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,11,243,1,0,0.09,0.19,0,0,1,0.98,1,25,1,0
22,332,1054,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0.5,1,0,246,44,0.18,0.03,0,0,0,0,0,0,1,20,2,0
0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,212,0.83,0.1,0.83,0,0,0,0,0,2,16,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,1,1,0,0,0.03,0.08,0,255,9,0.04,0.07,0,0,1,1,0,0,1,50,4,1
0,212,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,152,62,0.13,0.03,0.13,0.03,0,0,0,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,18,1,1,0,0,0.18,0.05,0,255,17,0.07,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,95,255,1,0,0.02,0.1,0,0,0.45,0.71,1,25,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,8,0,0,1,1,0.08,0.07,0,255,8,0.03,0.07,0,0,0,0,1,1,1,50,1,1
0,308,1159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2,1,1,0,0,0.01,0.06,0,255,2,0.01,0.06,0,0,1,1,0,0,1,20,4,1
0,211,1792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,73,255,1,0,0.01,0.04,0,0,0,0,1,25,2,0
0,44,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,167,0,0,0,0,1,0,0,255,234,0.92,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0.62,0.62,1,0,0,24,171,1,0,0.04,0.19,0,0,0.83,0.98,1,25,1,0
0,804,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,65,35,0.54,0.06,0.02,0,0,0,0,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,4,1,1,0,0,0.03,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0,1,7,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,6,1,1,0,0,0.02,0.07,0,255,6,0.02,0.07,0,0,1,1,0,0,1,70,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,18,0,0,1,1,0.08,0.06,0,255,18,0.07,0.07,0,0,0,0,1,1,1,5,1,1
0,313,1422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,1,0,0.2,8,162,1,0,0.12,0.05,0,0,0,0,1,25,2,0
0,301,416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,9,203,1,0,0.11,0.03,0,0,0,0,1,25,2,0
0,216,3085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,63,255,1,0,0.02,0.05,0,0,0.86,0.38,1,25,2,0
0,341,4291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,56,255,1,0,0.02,0.01,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,0,0,1,0,0,49,29,0.59,0.04,0.02,0,0.96,0.93,0,0,1,61,4,1
2,2140,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,157,101,0.57,0.04,0.01,0.02,0.01,0,0.01,0,1,55,2,0
0,319,274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,1,0,0,27,255,1,0,0.04,0.02,0,0,0,0,1,25,2,0
0,292,2159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,130,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,288,2055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,35,0,0,0,0,1,0,0.06,255,255,1,0,0,0,0,0,0,0,1,25,2,0
31,58,189,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,148,26,0.18,0.02,0.01,0,0,0,0,0,1,20,2,0
0,2780,339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,99,147,0.38,0.04,0.01,0.01,0,0,0,0,1,55,2,0
0,222,2522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,1,0,0.33,30,255,1,0,0.03,0.04,0,0,0,0,1,25,2,0
0,302,11440,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,23,0,0,0.08,0.09,1,0,0.17,23,255,1,0,0.04,0.01,0,0,0.04,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,9,0,0,1,1,0.03,0.07,0,255,9,0.04,0.07,0,0,0,0,1,1,1,8,1,1
0,216,654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,195,0,0,0,0,1,0,0,195,195,1,0,1,0,0,0,0,0,3,45,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,17,1,1,0,0,0.12,0.06,0,255,7,0.03,0.08,0,0,1,1,0,0,1,50,4,1
0,333,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,24,0,0,0,0,1,0,0.12,145,255,1,0,0.01,0.03,0,0.01,0,0,1,25,2,0
0,245,15255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,91,0,0,0,0,1,0,0.14,7,255,1,0,0.14,0.04,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,83,206,1,0,0.01,0.02,0,0,0.83,0.93,1,25,1,0
0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,114,0,0,0,0,0.99,0.02,0,255,254,1,0.01,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,1,1,0,0,0.04,0.09,0,255,13,0.05,0.08,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,20,0,0,1,1,0.07,0.06,0,255,20,0.08,0.07,0,0,0,0,1,1,1,19,3,1
0,1507,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,88,54,0.61,0.03,0.01,0,0,0,0,0,1,55,2,0
0,273,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,1,0,0.1,25,255,1,0,0.04,0.05,0.04,0.01,0,0,1,25,2,0
0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,177,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,301,4724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,13,255,1,0,0.08,0.04,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,11,1,1,0,0,0.04,0.05,0,255,2,0.01,0.08,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,4,1,1,0,0,0.03,0.06,0,255,4,0.02,0.06,0,0,1,1,0,0,1,32,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,10,1,1,0,0,0.03,0.05,0,255,2,0.01,0.09,0,0,1,1,0,0,1,61,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,19,1,1,0,0,0.07,0.06,0,255,19,0.07,0.07,0,0,1,1,0,0,1,19,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,3,1,1,0,0,0.03,0.06,0,255,4,0.02,0.08,0,0,1,1,0,0,1,50,4,1
0,225,2239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0.14,1,0,0.29,255,241,0.95,0.01,0,0,0,0,0,0,1,25,2,0
0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,0,0,0,0,1,0,0,255,203,0.8,0.01,0.01,0,0,0,0,0,3,12,2,0
0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,205,0.8,0.02,0.8,0,0,0,0.14,0,2,16,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,15,0,0,1,1,0.14,0.07,0,255,12,0.05,0.07,0,0,0,0,1,1,1,50,1,1
9431,843,9547,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.5,1,0.5,1,0,145,23,0.16,0.01,0.01,0,0,0,0.12,0.74,1,1,5,0
0,15377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,1,0,0.2,126,44,0.23,0.03,0.23,0.05,0,0,0,0,1,20,2,0
0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,247,38,0.15,0.02,0.15,0.05,0,0,0,0,3,12,2,0
0,167,12937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,1,0,0.18,9,255,1,0,0.11,0.04,0,0,0,0.01,1,25,2,0
0,242,3322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,22,22,1,0,0.05,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,4,1,1,0,0,0.02,0.06,0,255,19,0.07,0.09,0,0,1,1,0,0,1,50,4,1
0,45,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,207,0,0,0,0,1,0.01,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,5,0,0,1,1,0.05,0.07,0,255,5,0.02,0.07,0,0,0,0,1,1,1,41,1,1
0,221,2174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,61,255,1,0,0.02,0.03,0,0,0,0,1,25,2,0
0,210,2942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,46,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,154,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,45,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,235,0,0,0,0,1,0.01,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,181,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,9,1,1,0,0,0.09,0.07,0,211,9,0.04,0.07,0,0,1,1,0,0,1,42,4,1
0,1917,388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,76,0.3,0.34,0,0,0.34,0,0,0,1,55,2,0
0,44,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,145,0,0,0,0,1,0,0.01,255,195,0.76,0.02,0,0,0,0,0,0,3,12,2,0
0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,305,0,0,0,0,1,0,0,147,53,0.36,0.05,0.36,0,0.01,0,0.43,0,2,16,2,1
